workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,tomato,feminine,food,18,new,brown,age,0.7,color,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,chair,masculine,furniture,19,smooth,square,texture,0.61,shape,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,tomato,feminine,food,20,huge,green,size,0.79,color,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,fan,feminine,furniture,21,square,red,shape,0.69,color,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,couch,feminine,furniture,22,soft,brown,texture,0.79,color,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,banana,feminine,food,23,soft,old,texture,0.77,age,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,apple,feminine,food,24,fresh,metal,age,0.75,material,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,chair,masculine,furniture,25,purple,old,color,0.74,age,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,cheese,masculine,food,26,good,soft,quality,0.72,texture,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,banana,feminine,food,27,square,wooden,shape,0.73,material,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
0,apple,feminine,food,28,brown,huge,color,0.77,size,correct,levantine,correct,both,YES,0,Male,YES,arabic-english,GOOD,1,advanced,Yes,incorrect,1,Windows,900,1600,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,340UGXU9DZXKIRB3EJ4FKX3XF3MVUR,0,Approved,Fri Feb 15 01:26:26 PST 2019,Thu Feb 14 08:42:37 PST 2019,Thu Feb 14 08:46:26 PST 2019,Fri Feb 15 01:27:20 PST 2019,,,,,[],1.7468666666666666
1,TV,masculine,furniture,3,soft,new,texture,1,age,correct,moroccan,correct,both,العربية,2,Male,25,arabic-arabic,,5+,superior,Yes,correct,3,Windows,768,1366,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,3IJXV6UZ1YFNGTZMBIAR0XQJ03UIRN,1,Approved,Fri Feb 15 02:29:37 PST 2019,Thu Feb 14 09:44:31 PST 2019,Thu Feb 14 09:49:37 PST 2019,Fri Feb 15 02:30:21 PST 2019,,,,,[],5.00785
1,carrot,feminine,food,4,smooth,red,texture,1,color,correct,moroccan,correct,both,العربية,2,Male,25,arabic-arabic,,5+,superior,Yes,correct,3,Windows,768,1366,Chrome,388FBO7JZROL4BO6VRABOIJ9HXHYNO,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:20 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:20 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=388FBO7JZROL4BO6VRABOIJ9HXHYNO,3IJXV6UZ1YFNGTZMBIAR0XQJ03UIRN,1,Approved,Fri Feb 15 02:29:37 PST 2019,Thu Feb 14 09:44:31 PST 2019,Thu Feb 14 09:49:37 PST 2019,Fri Feb 15 02:30:21 PST 2019,,,,,[],5.00785
