workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,banana,feminine,food,13,round,hard,shape,0.03,texture,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,fan,feminine,furniture,14,brown,smooth,color,0.05,texture,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,banana,feminine,food,15,round,smooth,shape,0.05,texture,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,chair,masculine,furniture,16,blue,new,color,0.98,age,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,tomato,feminine,food,17,old,wooden,age,0.04,material,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,banana,feminine,food,18,round,yellow,shape,0.97,color,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,desk,masculine,furniture,19,old,brown,age,0.99,color,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,desk,masculine,furniture,20,wooden,small,material,0.02,size,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,banana,feminine,food,21,round,old,shape,0.79,age,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,TV,masculine,furniture,22,round,wooden,shape,0.7,material,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,banana,feminine,food,23,rotten,plastic,age,0.64,material,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,couch,feminine,furniture,24,old,brown,age,0.9,color,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,banana,feminine,food,25,hard,metal,texture,0.2,material,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,banana,feminine,food,26,huge,good,size,0.2,quality,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,TV,masculine,furniture,27,brown,soft,color,0,texture,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
0,banana,feminine,food,28,short,bad,size,0.23,quality,correct,egyptian,correct,both,عربيه,2,Female,28,arabic-arabic,,5+,intermediate,Yes,correct,3,Linux,740,360,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3C44YUNSI2LLW53L6C5R45AR7FQDPE,0,Approved,Fri Feb 15 01:21:06 PST 2019,Thu Feb 14 08:32:44 PST 2019,Thu Feb 14 08:41:06 PST 2019,Fri Feb 15 01:21:20 PST 2019,,,,,[],8.255816666666666
1,fan,feminine,furniture,3,square,rotten,shape,0.1,age,correct,egyptian,correct,both,العربية,2,Male,30,arabic-arabic,,5+,superior,Yes,correct,4,Windows,1080,1920,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3EA3QWIZ4JR0W8CEF7FM0CR1OO9ITI,1,Approved,Fri Feb 15 05:10:39 PST 2019,Thu Feb 14 12:25:26 PST 2019,Thu Feb 14 12:30:39 PST 2019,Fri Feb 15 05:11:23 PST 2019,,,,,[],5.10905
1,desk,masculine,furniture,4,blue,bad,color,0.02,quality,correct,egyptian,correct,both,العربية,2,Male,30,arabic-arabic,,5+,superior,Yes,correct,4,Windows,1080,1920,Chrome,3QGHA0EA0JVFEX49D0NECQYZP03WBY,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:24 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:24 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3QGHA0EA0JVFEX49D0NECQYZP03WBY,3EA3QWIZ4JR0W8CEF7FM0CR1OO9ITI,1,Approved,Fri Feb 15 05:10:39 PST 2019,Thu Feb 14 12:25:26 PST 2019,Thu Feb 14 12:30:39 PST 2019,Fri Feb 15 05:11:23 PST 2019,,,,,[],5.10905
