workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1
2,TV,masculine,furniture,6,wooden,small,material,0.32,size
2,desk,masculine,furniture,7,soft,yellow,texture,0.7,color
2,TV,masculine,furniture,8,yellow,square,color,0.4,shape
2,fan,feminine,furniture,9,wooden,soft,material,0.51,texture
2,carrot,feminine,food,10,soft,red,texture,0.52,color
2,TV,masculine,furniture,11,smooth,small,texture,0.52,size
2,desk,masculine,furniture,12,long,new,size,0.48,age
2,apple,feminine,food,13,long,soft,size,0.18,texture
2,banana,feminine,food,14,yellow,small,color,0.92,size
2,apple,feminine,food,15,good,wooden,quality,0.22,material
2,apple,feminine,food,16,green,hard,color,0.62,texture
2,couch,feminine,furniture,17,blue,plastic,color,0.43,material
2,chair,masculine,furniture,18,soft,square,texture,0.69,shape
2,chair,masculine,furniture,19,round,metal,shape,0.29,material
2,carrot,feminine,food,20,plastic,short,material,0.68,size
2,fan,feminine,furniture,21,red,soft,color,0.4,texture
2,fan,feminine,furniture,22,small,yellow,size,0.57,color
2,couch,feminine,furniture,23,square,brown,shape,0.51,color
2,couch,feminine,furniture,24,square,good,shape,0.47,quality
2,couch,feminine,furniture,25,wooden,hard,material,0.63,texture
2,cheese,masculine,food,26,huge,round,size,0.48,shape
2,apple,feminine,food,27,long,fresh,size,0.77,age
2,carrot,feminine,food,28,plastic,bad,material,0.5,quality
3,fan,feminine,furniture,3,huge,wooden,size,0.3,material
3,couch,feminine,furniture,4,big,new,size,0.27,age
3,apple,feminine,food,5,wooden,bad,material,0.14,quality
3,couch,feminine,furniture,6,plastic,fresh,material,0.25,age
3,tomato,feminine,food,7,green,soft,color,0.13,texture
3,apple,feminine,food,8,long,metal,size,0.17,material
3,tomato,feminine,food,9,fresh,yellow,age,0.18,color
3,cheese,masculine,food,10,metal,hard,material,0.25,texture
3,desk,masculine,furniture,11,bad,red,quality,0.21,color
3,carrot,feminine,food,12,long,bad,size,0.14,quality
3,chair,masculine,furniture,13,blue,round,color,0.16,shape
3,fan,feminine,furniture,14,big,old,size,0.12,age
3,couch,feminine,furniture,15,bad,square,quality,0.14,shape
3,cheese,masculine,food,16,yellow,long,color,0.11,size
3,apple,feminine,food,17,fresh,green,age,0.14,color
3,chair,masculine,furniture,18,yellow,hard,color,0.09,texture
3,fan,feminine,furniture,19,purple,huge,color,0.09,size
3,TV,masculine,furniture,20,huge,fresh,size,0.11,age
3,apple,feminine,food,21,metal,short,material,0.09,size
3,couch,feminine,furniture,22,good,brown,quality,0.08,color
3,TV,masculine,furniture,23,yellow,good,color,0.1,quality
3,tomato,feminine,food,24,huge,wooden,size,0.14,material
3,carrot,feminine,food,25,new,bad,age,0.08,quality
3,cheese,masculine,food,26,green,wooden,color,0.2,material
3,chair,masculine,furniture,27,short,plastic,size,0.35,material
3,cheese,masculine,food,28,huge,green,size,0.24,color
4,carrot,feminine,food,3,red,rotten,color,0.32,age
4,chair,masculine,furniture,4,long,hard,size,0.71,texture
4,desk,masculine,furniture,5,wooden,long,material,0.28,size
4,fan,feminine,furniture,6,plastic,red,material,0.39,color
4,TV,masculine,furniture,7,red,fresh,color,0.52,age
4,banana,feminine,food,8,brown,plastic,color,0.4,material
4,carrot,feminine,food,9,green,fresh,color,0.31,age
4,tomato,feminine,food,10,rotten,long,age,0.31,size
4,carrot,feminine,food,11,square,rotten,shape,0.43,age
4,TV,masculine,furniture,12,wooden,fresh,material,0.35,age
4,couch,feminine,furniture,13,good,fresh,quality,0.3,age
4,fan,feminine,furniture,14,plastic,big,material,0.27,size
4,apple,feminine,food,15,red,hard,color,0.24,texture
4,couch,feminine,furniture,16,square,short,shape,0.22,size
4,chair,masculine,furniture,17,good,purple,quality,0.24,color
4,TV,masculine,furniture,18,green,big,color,0.26,size
4,desk,masculine,furniture,19,fresh,huge,age,0.21,size
4,cheese,masculine,food,20,red,old,color,0.27,age
4,desk,masculine,furniture,21,metal,brown,material,0.27,color
4,TV,masculine,furniture,22,green,plastic,color,0.24,material
4,desk,masculine,furniture,23,huge,brown,size,0.25,color
4,couch,feminine,furniture,24,small,soft,size,0.26,texture
4,desk,masculine,furniture,25,yellow,square,color,0.28,shape
4,desk,masculine,furniture,26,smooth,brown,texture,0.2,color
4,TV,masculine,furniture,27,huge,wooden,size,0.24,material
4,banana,feminine,food,28,plastic,big,material,0.27,size
5,fan,feminine,furniture,3,old,metal,age,0,material
5,fan,feminine,furniture,4,round,smooth,shape,0.97,texture
5,desk,masculine,furniture,5,rotten,brown,age,0.06,color
5,cheese,masculine,food,6,blue,small,color,0.96,size
5,apple,feminine,food,7,fresh,red,age,0.05,color
5,desk,masculine,furniture,8,wooden,hard,material,0.98,texture
5,tomato,feminine,food,9,brown,good,color,0.04,quality
5,chair,masculine,furniture,10,hard,red,texture,0.94,color
5,banana,feminine,food,11,bad,purple,quality,0.06,color
5,couch,feminine,furniture,12,huge,blue,size,0.99,color
5,banana,feminine,food,13,blue,big,color,0.05,size
5,carrot,feminine,food,14,brown,bad,color,0.96,quality
5,chair,masculine,furniture,15,new,yellow,age,0.01,color
5,tomato,feminine,food,16,huge,hard,size,0.91,texture
5,tomato,feminine,food,17,brown,huge,color,0.05,size
5,tomato,feminine,food,18,smooth,big,texture,0.96,size
5,desk,masculine,furniture,19,green,wooden,color,0.03,material
5,cheese,masculine,food,20,old,small,age,0.07,size
5,apple,feminine,food,21,yellow,new,color,0.97,age
5,carrot,feminine,food,22,green,round,color,0.03,shape
5,fan,feminine,furniture,23,green,short,color,0.95,size
5,apple,feminine,food,24,bad,purple,quality,0.02,color
5,desk,masculine,furniture,25,small,bad,size,0.97,quality
5,cheese,masculine,food,26,plastic,rotten,material,0.07,age
5,apple,feminine,food,27,big,blue,size,0.95,color
5,desk,masculine,furniture,28,plastic,huge,material,0.01,size
6,chair,masculine,furniture,3,bad,plastic,quality,1,material
6,carrot,feminine,food,4,good,big,quality,0.97,size
6,TV,masculine,furniture,5,huge,bad,size,0.01,quality
6,fan,feminine,furniture,6,wooden,square,material,0.02,shape
6,cheese,masculine,food,7,green,short,color,0.96,size
6,cheese,masculine,food,8,short,rotten,size,0.97,age
6,banana,feminine,food,9,purple,good,color,0.01,quality
6,couch,feminine,furniture,10,good,short,quality,0.98,size
6,desk,masculine,furniture,11,huge,blue,size,0.96,color
6,carrot,feminine,food,12,old,round,age,0.02,shape
6,couch,feminine,furniture,13,fresh,soft,age,0.98,texture
6,TV,masculine,furniture,14,soft,old,texture,0.03,age
6,tomato,feminine,food,15,red,good,color,0.02,quality
6,tomato,feminine,food,16,good,blue,quality,0.93,color
6,cheese,masculine,food,17,blue,short,color,0.03,size
6,couch,feminine,furniture,18,green,big,color,0.02,size
6,chair,masculine,furniture,19,brown,fresh,color,0.04,age
6,chair,masculine,furniture,20,round,old,shape,0.97,age
6,banana,feminine,food,21,brown,soft,color,0,texture
6,desk,masculine,furniture,22,purple,new,color,0.01,age
6,apple,feminine,food,23,red,huge,color,0.98,size
6,couch,feminine,furniture,24,wooden,new,material,0.02,age
6,couch,feminine,furniture,25,old,short,age,0.96,size
6,cheese,masculine,food,26,rotten,bad,age,0.03,quality
6,apple,feminine,food,27,wooden,rotten,material,0,age
6,cheese,masculine,food,28,blue,good,color,0.02,quality
7,chair,masculine,furniture,3,hard,old,texture,0.64,age
7,TV,masculine,furniture,4,wooden,rotten,material,0.26,age
7,TV,masculine,furniture,5,red,small,color,0.64,size
7,desk,masculine,furniture,6,wooden,smooth,material,0.15,texture
7,banana,feminine,food,7,short,square,size,0.29,shape
7,banana,feminine,food,8,long,old,size,0.25,age
7,TV,masculine,furniture,9,yellow,good,color,0.28,quality
7,banana,feminine,food,10,metal,smooth,material,0.85,texture
7,cheese,masculine,food,11,bad,long,quality,0.37,size
7,banana,feminine,food,12,good,huge,quality,0.8,size
7,TV,masculine,furniture,13,huge,square,size,0.57,shape
7,fan,feminine,furniture,14,round,fresh,shape,0.24,age
7,fan,feminine,furniture,15,smooth,metal,texture,0.24,material
7,desk,masculine,furniture,16,soft,short,texture,0.26,size
7,chair,masculine,furniture,17,smooth,short,texture,0.75,size
7,apple,feminine,food,18,fresh,red,age,0.6,color
7,banana,feminine,food,19,old,big,age,0.47,size
7,carrot,feminine,food,20,green,bad,color,0.42,quality
7,desk,masculine,furniture,21,small,wooden,size,0.39,material
7,TV,masculine,furniture,22,red,short,color,0.59,size
7,TV,masculine,furniture,23,green,round,color,0.39,shape
7,banana,feminine,food,24,long,plastic,size,0.41,material
7,cheese,masculine,food,25,good,fresh,quality,0.55,age
7,desk,masculine,furniture,26,good,green,quality,0.73,color
7,cheese,masculine,food,27,green,rotten,color,0.4,age
7,couch,feminine,furniture,28,wooden,smooth,material,0.41,texture
8,tomato,feminine,food,3,brown,smooth,color,0.06,texture
8,apple,feminine,food,4,yellow,metal,color,0.98,material
8,fan,feminine,furniture,5,short,blue,size,0.01,color
8,tomato,feminine,food,6,plastic,brown,material,0,color
8,banana,feminine,food,7,soft,small,texture,0.03,size
8,apple,feminine,food,8,wooden,square,material,0.99,shape
8,cheese,masculine,food,9,square,soft,shape,0.98,texture
8,banana,feminine,food,10,metal,purple,material,0.02,color
8,apple,feminine,food,11,square,smooth,shape,0.01,texture
8,fan,feminine,furniture,12,hard,small,texture,0.98,size
8,apple,feminine,food,13,smooth,huge,texture,0.02,size
8,TV,masculine,furniture,14,round,old,shape,0.97,age
8,TV,masculine,furniture,15,huge,round,size,0.99,shape
8,chair,masculine,furniture,16,small,bad,size,0,quality
8,carrot,feminine,food,17,plastic,fresh,material,0.99,age
8,cheese,masculine,food,18,rotten,long,age,0.01,size
8,TV,masculine,furniture,19,blue,big,color,0.95,size
8,carrot,feminine,food,20,new,good,age,0.05,quality
8,fan,feminine,furniture,21,square,big,shape,0.03,size
8,fan,feminine,furniture,22,purple,bad,color,0.97,quality
8,apple,feminine,food,23,plastic,short,material,0.96,size
8,fan,feminine,furniture,24,red,small,color,0.98,size
8,carrot,feminine,food,25,long,old,size,0.99,age
8,carrot,feminine,food,26,big,red,size,0.97,color
8,chair,masculine,furniture,27,metal,smooth,material,0.01,texture
8,apple,feminine,food,28,good,wooden,quality,0.99,material
